URL,ImageURL,Brand,Product Name,Ratings,Price,Discount,Specs,,,,,,,,,,,,
https://www.amazon.in/Philipp-Plein-Nobile-Womens-Analogue/dp/B0CJF36VZY/ref=sr_1_58?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-58&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/61NmhLzrwbL._AC_UL320_.jpg,Philipp Plein,Nobile Lady Women's Watch Analogue Quartz Chrono,1,"52,400",,"Watch Information
Band Colour
Silver
Band Material
Silver
Band Width
20 Millimeters
Bezel Material
Stainless Steel
Brand
Philipp Plein
Case Diameter
38 Millimeters
Case Material
Stainless Steel
Case Thickness
10.5 Millimeters
Clasp
Deployment Clasp
Dial Colour
Silver
Crystal Material
Mineral Glass
Display Type
Analog
Case Shape
Round
Item Weight
227 g
Maximum Water Resistance Pressure
5.00 Bars
Model Number
PWSBA0123
Model Year
2023
Part Number
PWSBA0123
Special Features
Chronograph
Movement
Quartz
Water Resistance Depth
50 Meters
Band size
Womens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/GC-Analog-White-Womens-Watch-Y92005L1MF/dp/B0CBQ1CJ61/ref=sr_1_60?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-60&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71KW3XxJPHL._AC_UL320_.jpg,GC,Analog White Dial Women's Watch-Y92005L1MF,,"49,995",,"Watch Information
Band Colour
Multicolor
Band Material
Ceramic
Band Width
18
Bezel Function
Stationary
Bezel Material
Stainless Steel
Brand
GC
Calendar Type
No Calendar
Case Diameter
36.5 Millimeters
Case Material
Stainless Steel
Case Thickness
9 Millimeters
Clasp
Deployment Clasp
Dial Colour
White
Crystal Material
Mineral Glass
Display Type
Analog
Case Shape
Round
Item Weight
140 g
Model Number
Y92005L1MF
Part Number
Y92005L1MF
Warranty Type
Limited
Movement
Quartz
Water Resistance Depth
100 Meters
Band size
Womens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/GC-Analog-Blue-Womens-Watch-Y92006L7MF/dp/B0CBPZCHW9/ref=sr_1_61?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-61&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71ANJKnfmIL._AC_UL320_.jpg,GC,Analog Blue Dial Women's Watch-Y92006L7MF,,"49,995",,"Watch Information
Band Colour
Multicolor
Band Material
Ceramic
Band Width
18 Millimeters
Bezel Function
Stationary
Bezel Material
Stainless Steel
Brand
GC
Calendar Type
No Calendar
Case Diameter
36.5 Millimeters
Case Material
Stainless Steel
Case Thickness
9 Millimeters
Clasp
Deployment Clasp
Dial Colour
Blue
Crystal Material
Stainless Steel
Display Type
Analog
Case Shape
Round
Item Weight
140 g
Model Number
Y92006L7MF
Part Number
Y92006L7MF
Warranty Type
Limited
Movement
Quartz
Water Resistance Depth
100 Meters
Band size
Womens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Analog-Silver-Dial-Womens-Watch-Z20002L1MF/dp/B0C4P8BCFK/ref=sr_1_63?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-63&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71zZgBDRxWL._AC_UL320_.jpg,GUESS,GC Analog Silver Dial Women's Watch-Z20002L1MF,,"44,995",,"Watch Information
Band Colour
Multicolor
Band Material
Stainless Steel
Band Width
18
Bezel Function
Stationary
Bezel Material
Stainless Steel
Brand
GUESS
Calendar Type
No Calendar
Case Diameter
34 Millimeters
Case Material
Stainless Steel
Case Thickness
9 Millimeters
Clasp
Deployment Clasp
Dial Colour
Silver
Crystal Material
Mineral Glass
Display Type
Analog
Case Shape
Round
Item Weight
140 g
Model Number
Z20002L1MF
Part Number
Z20002L1MF
Warranty Type
Limited
Movement
Quartz
Water Resistance Depth
100 Meters
Band size
Womens Standard
Warranty Description
1 Year Warranty against manufacturer defect
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/GC-Analog-White-Womens-Watch-Z22001L1MF/dp/B0C4P5RBBZ/ref=sr_1_64?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-64&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71aDS6+PAGL._AC_UL320_.jpg,GC,Analog White Dial Women's Watch-Z22001L1MF,,"42,995",,"Watch Information
Band Colour
Rose Gold
Band Material
Stainless Steel
Band Width
18 Millimeters
Bezel Function
Stationary
Bezel Material
Stainless Steel
Brand
GC
Calendar Type
No Calendar
Case Diameter
32 Millimeters
Case Material
Stainless Steel
Case Thickness
9 Millimeters
Clasp
Deployment Clasp
Dial Colour
White
Crystal Material
Stainless Steel
Display Type
Analog
Case Shape
Round
Item Weight
140 g
Model Number
Z22001L1MF
Part Number
Z22001L1MF
Warranty Type
Limited
Movement
Quartz
Water Resistance Depth
100 Meters
Band size
Womens Standard
Warranty Description
1 Year Warranty against manufacturer defect
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/LUKIA-Standard-Collection-Tonneau-Silver/dp/B0BZCHCMZV/ref=sr_1_65?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-65&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/51DFAQPvo0L._AC_UL320_.jpg,Lukia,Seiko Watch LUKIA Standard Collection Tonneau Solar Radio,4.3,"89,749",2%,"Watch Information
Band Colour
Silver
Band Material
Stainless Steel
Band Width
13 Millimeters
Bezel Function
No
Bezel Material
Stainless Steel
Brand
Lukia
Calendar Type
Date Only
Case Diameter
27.7 Millimeters
Case Material
Stainless Steel
Case Thickness
7.73 Millimeters
Clasp
One-push tri-fold system
Collection
Standard Collection Tonneau Solar Radio
Dial Colour
White
Crystal Material
Sapphire Crystal
Display Type
Analog
Case Shape
Tonneau
Model Number
SSVW213
Part Number
SSVW213
Special Features
Second Hand
Movement
Quartz
Water Resistance Depth
30 Meters
Band size
Womens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/CARIBE-39mm-WHITE-SILVER-Silver/dp/B0BYJZMZ5N/ref=sr_1_67?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-67&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/61ZrgcugSvL._AC_UL320_.jpg,Philip Watch,"CARIBE 39mm 3H WHITE SILVER DIAL BRAC, Silver",,"70,918",38%,"Watch Information
Band Colour
Silver
Band Material
Stainless Steel
Band Width
2 Centimeters
Bezel Function
Calendar
Bezel Material
Stainless Steel
Brand
Philip Watch
Calendar Type
Date And Month
Case Diameter
46 Millimeters
Case Material
Stainless Steel
Case Thickness
9.35 Millimeters
Clasp
Buckle
Dial Colour
White
Crystal Material
Sapphire Crystal
Display Type
Analog
Case Shape
Round
Item Weight
110 g
Model Number
R8253107012
Part Number
8033288969372
Movement
Automatic
Band size
Mens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Analog-White-Dial-Womens-Watch-Z22002L1MF/dp/B0BW9T7NFP/ref=sr_1_68?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-68&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71g+IWm5feL._AC_UL320_.jpg,GUESS,GC Analog White Dial Women's Watch-Z22002L1MF,,"42,995",,"Watch Information
Band Colour
Gold
Band Material
Stainless Steel
Band Width
15 Millimeters
Bezel Function
Stationary
Bezel Material
Stainless Steel
Brand
GUESS
Calendar Type
No Calendar
Case Diameter
11 Millimeters
Case Material
Stainless Steel
Case Thickness
11 Millimeters
Clasp
Deployment Clasp
Dial Colour
White
Crystal Material
Mineral Glass
Display Type
Analog
Case Shape
Round
Item Weight
140 g
Model Number
Z22002L1MF
Part Number
Z22002L1MF
Warranty Type
Limited
Movement
Quartz
Water Resistance Depth
100 Meters
Band size
Womens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Philipp-Plein-Collection-Timepiece-Featuring/dp/B0BV13HVRH/ref=sr_1_70?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-70&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/610VCAJusuL._AC_UL320_.jpg,Philipp Plein,"Plein Philipp Collection Luxury Mens Watch Timepiece with a Rosegold Bracelet Featuring a IP Rose Gold Case and Brown Dial, IP Rose Gold, OS, Plein Philipp",1,"68,400",,"Watch Information
Band Colour
Rose Gold
Band Material
Rose Gold
Band Width
22 Millimeters
Bezel Function
Stationary
Brand
Philipp Plein
Case Diameter
44 Millimeters
Case Material
Rose Gold
Case Thickness
10.3 Millimeters
Clasp
Deployment Clasp
Collection
Plein Philipp
Dial Colour
Brown
Crystal Material
Mineral
Display Type
Analog
Case Shape
Round
Item Weight
172 g
Model Number
PWSAA0623
Model Year
2023
Part Number
PWSAA0623
Special Features
Chronograph
Movement
Quartz
Water Resistance Depth
50 Meters
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Philipp-Plein-Superlative-Stainless-multi-coloured/dp/B0BTZZN2MC/ref=sr_1_71?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-71&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/81eUtbOlevL._AC_UL320_.jpg,Philipp Plein,Women's Watch Analogue Quartz Date Superlative Stainless Steel,4.8,"56,500",,"Watch Information
Band Colour
Silver
Band Material
Stainless Steel
Band Width
18 Millimeters
Bezel Function
12 Hour Time Display
Bezel Material
Stainless Steel
Brand
Philipp Plein
Calendar Type
No Calendar
Case Diameter
34 Millimeters
Case Material
Stainless Steel
Case Thickness
9.8 Millimeters
Clasp
Deployment Clasp
Dial Colour
Multicolor
Crystal Material
Mineral Glass
Display Type
Analog
Case Shape
Round
Item Weight
227 g
Maximum Water Resistance Pressure
5.00 Bars
Model Number
PWYAA0723
Model Year
2023
Part Number
PWYAA0723
Special Features
Luminous hands
Movement
Quartz
Water Resistance Depth
50 Meters
Band size
Womens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/GC-Z12003L1MF-Gc-Watch/dp/B0BNLNVYBG/ref=sr_1_72?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-72&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/61XnLbh9x-L._AC_UL320_.jpg,GC,Watch Z12003L1MF,,"42,995",,"Watch Information
Band Colour
Silver
Band Material
Stainless Steel
Band Width
18 Millimeters
Bezel Function
No bezel available
Bezel Material
Stainless Steel
Brand
GC
Calendar Type
Date
Case Diameter
30 Millimeters
Case Material
Stainless Steel
Case Thickness
9 Millimeters
Clasp
Push Button Clasp
Dial Colour
white
Crystal Material
Crystal
Display Type
Analog
Case Shape
Round
Item Weight
500 g
Model Number
Z12003L1MF
Part Number
GCZ12003L1MF
Special Features
Waterproof, Ultra Thin
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
10 Meters
Band size
18
Warranty Description
1 Year
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Gc-Z12001L9MF-Watch/dp/B0BNLMHZ3D/ref=sr_1_73?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-73&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/61Ru3nDwUiL._AC_UL320_.jpg,GC,Watch Z12001L9MF,,"41,995",,"Watch Information
Band Colour
Pink
Band Material
Stainless Steel
Band Width
18 Millimeters
Bezel Function
No bezel available
Bezel Material
Stainless Steel
Brand
GC
Calendar Type
Date
Case Diameter
11 Millimeters
Case Material
Stainless Steel
Case Thickness
11 Millimeters
Clasp
Push Button Clasp
Dial Colour
Green
Crystal Material
Mineral Glass
Display Type
Analog
Case Shape
Round
Item Weight
500 g
Model Number
Z12001L9MF
Part Number
Z12001L9MF
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
10 Meters
Band size
18
Warranty Description
1 Year
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Nixon-Corporal-A346-Resistant-Stainless/dp/B0BNG2BGLP/ref=sr_1_74?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-74&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/615Q5Wdg+JL._AC_UL320_.jpg,NIXON,Men s Corporal Stainless Steel Watch,4.6,"45,976",38%,"Watch Information
Band Colour
Silver
Band Material
Stainless Steel
Band Width
24 Millimeters
Bezel Function
Stationary
Brand
NIXON
Case Diameter
48 Millimeters
Case Material
Stainless Steel
Case Thickness
12 Millimeters
Clasp
Push Button Deployment Clasp
Dial Colour
Black
Crystal Material
Mineral
Display Type
Analog
Case Shape
Round
Model Number
A346
Part Number
A346-5146-00
Special Features
Second hand
Movement
Japanese Quartz
Water Resistance Depth
100 Meters
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
